iter	Passed	Remaining
3239	11724	24461
3240	11729	24462
3241	11733	24459
3242	11737	24454
3243	11740	24451
3244	11745	24450
3245	11748	24446
3246	11752	24441
3247	11754	24435
3248	11761	24439
3249	11764	24434
3250	11768	24430
3251	11772	24429
3252	11777	24426
3253	11780	24421
3254	11783	24416
3255	11787	24414
3256	11791	24411
3257	11794	24406
3258	11797	24402
3259	11801	24399
3260	11804	24395
3261	11807	24390
3262	11810	24385
3263	11814	24381
3264	11819	24380
3265	11822	24376
3266	11825	24371
3267	11829	24369
3268	11833	24366
3269	11837	24361
3270	11840	24357
3271	11844	24354
3272	11848	24351
3273	11853	24350
3274	11856	24346
3275	11861	24345
3276	11864	24341
3277	11867	24336
3278	11871	24332
3279	11876	24331
3280	11879	24326
3281	11881	24321
3282	11884	24314
3283	11889	24315
3284	11893	24311
3285	11896	24306
3286	11899	24301
3287	11904	24301
3288	11908	24298
3289	11911	24294
3290	11916	24292
3291	11921	24291
3292	11925	24288
3293	11928	24283
3294	11932	24281
3295	11936	24278
3296	11939	24274
3297	11942	24269
3298	11947	24267
3299	11950	24263
3300	11954	24259
3301	11957	24254
3302	11961	24253
3303	11965	24250
3304	11968	24245
3305	11972	24240
3306	11976	24239
3307	11980	24235
3308	11983	24231
3309	11986	24226
3310	11990	24223
3311	11995	24222
3312	11998	24217
3313	12001	24212
3314	12006	24212
3315	12010	24209
3316	12013	24204
3317	12016	24200
3318	12022	24200
3319	12025	24196
3320	12029	24192
3321	12031	24186
3322	12036	24185
3323	12040	24181
3324	12043	24177
3325	12046	24172
3326	12052	24173
3327	12055	24169
3328	12058	24164
3329	12061	24159
3330	12067	24160
3331	12070	24156
3332	12073	24151
3333	12077	24146
3334	12082	24147
3335	12085	24142
3336	12088	24138
3337	12092	24134
3338	12098	24134
3339	12101	24130
3340	12104	24125
3341	12108	24122
3342	12112	24119
3343	12116	24116
3344	12119	24111
3345	12122	24108
3346	12127	24106
3347	12130	24101
3348	12133	24096
3349	12136	24092
3350	12141	24090
3351	12144	24086
3352	12147	24082
3353	12151	24078
3354	12156	24076
3355	12159	24072
3356	12162	24067
3357	12165	24062
3358	12170	24061
3359	12173	24057
3360	12176	24053
3361	12180	24048
3362	12185	24048
3363	12188	24043
3364	12191	24038
3365	12194	24033
3366	12199	24033
3367	12203	24029
3368	12206	24024
3369	12208	24018
3370	12213	24017
3371	12217	24014
3372	12220	24008
3373	12222	24003
3374	12227	24001
3375	12231	23999
3376	12234	23994
3377	12237	23989
3378	12243	23990
3379	12247	23987
3380	12250	23982
3381	12253	23977
3382	12257	23975
3383	12261	23972
3384	12264	23968
3385	12267	23963
3386	12272	23961
3387	12276	23959
3388	12280	23954
3389	12283	23950
3390	12288	23950
3391	12292	23946
3392	12295	23941
3393	12298	23936
3394	12302	23935
3395	12306	23931
3396	12309	23926
3397	12312	23921
3398	12315	23917
3399	12318	23912
3400	12321	23908
3401	12324	23903
3402	12327	23898
3403	12331	23894
3404	12333	23889
3405	12336	23884
3406	12339	23879
3407	12343	23875
3408	12346	23870
3409	12349	23866
3410	12352	23861
3411	12355	23856
3412	12359	23852
3413	12362	23847
3414	12365	23843
3415	12368	23838
3416	12371	23833
3417	12374	23829
3418	12377	23824
3419	12380	23819
3420	12383	23815
3421	12386	23810
3422	12389	23806
3423	12392	23801
3424	12395	23796
3425	12398	23791
3426	12402	23787
3427	12405	23783
3428	12408	23778
3429	12412	23774
3430	12415	23770
3431	12418	23766
3432	12422	23763
3433	12426	23759
3434	12429	23755
3435	12433	23752
3436	12437	23749
3437	12440	23744
3438	12443	23739
3439	12448	23738
3440	12451	23735
3441	12455	23731
3442	12458	23727
3443	12463	23725
3444	12466	23721
3445	12470	23717
3446	12473	23713
3447	12477	23710
3448	12481	23706
3449	12484	23703
3450	12487	23698
3451	12491	23695
3452	12495	23692
3453	12499	23688
3454	12502	23683
3455	12506	23680
3456	12509	23677
3457	12513	23673
3458	12516	23669
3459	12521	23668
3460	12525	23664
3461	12528	23660
3462	12532	23656
3463	12535	23653
3464	12538	23648
3465	12542	23643
3466	12545	23639
3467	12548	23635
3468	12552	23632
3469	12556	23629
3470	12559	23625
3471	12563	23620
3472	12566	23617
3473	12569	23612
3474	12572	23607
3475	12575	23602
3476	12579	23600
3477	12582	23595
3478	12585	23591
3479	12589	23586
3480	12592	23582
3481	12596	23579
3482	12599	23575
3483	12603	23571
3484	12606	23567
3485	12609	23563
3486	12613	23558
3487	12616	23554
3488	12619	23550
3489	12623	23546
3490	12626	23541
3491	12629	23537
3492	12632	23532
3493	12636	23529
3494	12639	23524
3495	12642	23520
3496	12645	23515
3497	12648	23511
3498	12652	23508
3499	12656	23505
3500	12659	23500
3501	12663	23497
3502	12667	23494
3503	12670	23490
3504	12674	23485
3505	12677	23481
3506	12686	23488
3507	12690	23484
3508	12693	23480
3509	12696	23476
3510	12700	23472
3511	12703	23467
3512	12706	23463
3513	12709	23458
3514	12712	23454
3515	12716	23450
3516	12719	23445
3517	12722	23441
3518	12725	23437
3519	12729	23432
3520	12732	23428
3521	12735	23424
3522	12738	23419
3523	12741	23415
3524	12745	23411
3525	12748	23406
3526	12751	23402
3527	12754	23398
3528	12757	23393
3529	12761	23390
3530	12765	23387
3531	12769	23383
3532	12772	23379
3533	12775	23375
3534	12778	23370
3535	12782	23366
3536	12785	23361
3537	12788	23357
3538	12791	23353
3539	12794	23348
3540	12798	23344
3541	12801	23339
3542	12804	23335
3543	12807	23330
3544	12810	23326
3545	12813	23322
3546	12817	23317
3547	12820	23313
3548	12823	23309
3549	12827	23305
3550	12830	23301
3551	12833	23296
3552	12836	23291
3553	12839	23287
3554	12842	23283
3555	12845	23278
3556	12849	23274
3557	12852	23270
3558	12855	23266
3559	12858	23261
3560	12862	23257
3561	12865	23252
3562	12868	23248
3563	12871	23244
3564	12875	23240
3565	12878	23235
3566	12881	23232
3567	12885	23228
3568	12889	23226
3569	12893	23223
3570	12898	23221
3571	12902	23219
3572	12906	23215
3573	12910	23213
3574	12915	23211
3575	12918	23207
3576	12923	23206
3577	12928	23204
3578	12933	23203
3579	12937	23200
3580	12941	23197
3581	12944	23193
3582	12948	23189
3583	12951	23185
3584	12954	23181
3585	12958	23177
3586	12962	23174
3587	12965	23170
3588	12969	23167
3589	12974	23166
3590	12979	23164
3591	12983	23161
3592	12987	23158
3593	12991	23155
3594	12996	23154
3595	13003	23157
3596	13008	23156
3597	13013	23155
3598	13017	23152
3599	13021	23148
3600	13025	23146
3601	13029	23143
3602	13034	23141
3603	13038	23138
3604	13042	23135
3605	13045	23132
3606	13049	23128
3607	13052	23124
3608	13057	23122
3609	13061	23119
3610	13065	23117
3611	13070	23116
3612	13075	23115
3613	13079	23111
3614	13082	23107
3615	13087	23105
3616	13090	23101
3617	13094	23097
3618	13097	23093
3619	13101	23090
3620	13104	23086
3621	13108	23082
3622	13111	23078
3623	13115	23075
3624	13119	23071
3625	13122	23068
3626	13126	23064
3627	13129	23060
3628	13133	23056
3629	13136	23052
3630	13139	23048
3631	13143	23044
3632	13146	23040
3633	13150	23036
3634	13153	23031
3635	13156	23028
3636	13160	23024
3637	13163	23019
3638	13166	23015
3639	13169	23011
3640	13173	23007
3641	13176	23002
3642	13179	22998
3643	13183	22994
3644	13186	22991
3645	13190	22986
3646	13193	22982
3647	13196	22977
3648	13199	22974
3649	13203	22970
3650	13206	22966
3651	13210	22962
3652	13213	22957
3653	13217	22955
3654	13220	22950
3655	13224	22946
3656	13227	22942
3657	13231	22939
3658	13235	22936
3659	13238	22932
3660	13241	22927
3661	13245	22924
3662	13249	22921
3663	13253	22917
3664	13256	22913
3665	13260	22910
3666	13263	22906
3667	13267	22902
3668	13270	22898
3669	13274	22895
3670	13278	22892
3671	13281	22887
3672	13284	22883
3673	13288	22880
3674	13291	22876
3675	13295	22872
3676	13298	22867
3677	13301	22863
3678	13304	22859
3679	13307	22854
3680	13310	22850
3681	13314	22846
3682	13317	22842
3683	13321	22838
3684	13324	22833
3685	13327	22829
3686	13330	22825
3687	13334	22821
3688	13337	22817
3689	13340	22812
3690	13343	22808
3691	13347	22804
3692	13350	22800
3693	13353	22796
3694	13357	22792
3695	13360	22788
3696	13364	22784
3697	13367	22780
3698	13371	22776
3699	13374	22773
3700	13378	22769
3701	13381	22764
3702	13384	22760
3703	13387	22756
3704	13391	22752
3705	13394	22748
3706	13398	22744
3707	13401	22739
3708	13404	22735
3709	13408	22732
3710	13411	22728
3711	13415	22724
3712	13418	22720
3713	13421	22716
3714	13424	22712
3715	13428	22707
3716	13431	22703
3717	13434	22698
3718	13437	22694
3719	13440	22689
3720	13443	22685
3721	13446	22681
3722	13449	22676
3723	13452	22672
3724	13456	22667
3725	13460	22664
3726	13463	22660
3727	13466	22656
3728	13470	22652
3729	13473	22647
3730	13476	22644
3731	13480	22640
3732	13483	22636
3733	13487	22632
3734	13490	22628
3735	13494	22625
3736	13497	22620
3737	13500	22616
3738	13503	22612
3739	13507	22608
3740	13510	22604
3741	13513	22600
3742	13516	22595
3743	13520	22592
3744	13523	22587
3745	13527	22583
3746	13530	22579
3747	13534	22576
3748	13537	22572
3749	13541	22568
3750	13544	22564
3751	13548	22560
3752	13551	22557
3753	13554	22552
3754	13558	22549
3755	13561	22544
3756	13565	22541
3757	13568	22537
3758	13571	22532
3759	13576	22531
3760	13580	22528
3761	13583	22523
3762	13586	22519
3763	13590	22515
3764	13594	22512
3765	13597	22508
3766	13600	22504
3767	13603	22500
3768	13608	22497
3769	13611	22492
3770	13614	22488
3771	13617	22483
3772	13620	22479
3773	13623	22475
3774	13626	22470
3775	13629	22466
3776	13632	22461
3777	13636	22457
3778	13639	22452
3779	13642	22448
3780	13645	22444
3781	13648	22439
3782	13651	22435
3783	13654	22431
3784	13658	22426
3785	13661	22422
3786	13664	22418
3787	13667	22413
3788	13670	22409
3789	13673	22405
3790	13676	22400
3791	13680	22396
3792	13683	22391
3793	13686	22387
3794	13689	22382
3795	13692	22379
3796	13696	22374
3797	13699	22371
3798	13703	22367
3799	13706	22362
3800	13709	22358
3801	13712	22354
3802	13716	22350
3803	13719	22345
3804	13722	22341
3805	13725	22337
3806	13752	22371
3807	13756	22368
3808	13759	22364
3809	13763	22361
3810	13767	22357
3811	13770	22354
3812	13774	22350
3813	13778	22346
3814	13781	22343
3815	13785	22339
3816	13788	22336
3817	13792	22332
3818	13795	22328
3819	13799	22324
3820	13802	22320
3821	13806	22317
3822	13809	22313
3823	13813	22309
3824	13816	22305
3825	13820	22301
3826	13823	22297
3827	13827	22293
3828	13830	22289
3829	13833	22285
3830	13837	22281
3831	13840	22278
3832	13844	22274
3833	13848	22271
3834	13851	22267
3835	13854	22263
3836	13858	22259
3837	13862	22255
3838	13865	22252
3839	13869	22249
3840	13873	22245
3841	13877	22242
3842	13880	22238
3843	13883	22233
3844	13886	22229
3845	13890	22226
3846	13893	22222
3847	13897	22218
3848	13900	22214
3849	13904	22211
3850	13908	22207
3851	13911	22203
3852	13915	22199
3853	13919	22196
3854	13922	22192
3855	13925	22188
3856	13928	22184
3857	13932	22180
3858	13935	22175
3859	13938	22171
3860	13941	22166
3861	13944	22162
3862	13947	22158
3863	13950	22153
3864	13954	22149
3865	13957	22145
3866	13960	22141
3867	13963	22136
3868	13966	22132
3869	13970	22128
3870	13973	22123
3871	13976	22119
3872	13979	22115
3873	13982	22111
3874	13986	22107
3875	13989	22103
3876	13993	22099
3877	13996	22095
3878	13999	22090
3879	14002	22086
3880	14005	22082
3881	14008	22077
3882	14012	22073
3883	14014	22068
3884	14017	22064
3885	14021	22059
3886	14024	22055
3887	14027	22051
3888	14030	22046
3889	14033	22042
3890	14036	22038
3891	14039	22033
3892	14043	22029
3893	14046	22025
3894	14049	22020
3895	14052	22016
3896	14056	22013
3897	14060	22010
3898	14064	22007
3899	14068	22004
3900	14071	22000
3901	14074	21995
3902	14078	21992
3903	14081	21988
3904	14086	21986
3905	14090	21983
3906	14094	21979
3907	14098	21976
3908	14101	21973
3909	14104	21968
3910	14108	21965
3911	14112	21961
3912	14115	21957
3913	14118	21953
3914	14122	21950
3915	14126	21947
3916	14129	21943
3917	14133	21939
3918	14137	21935
3919	14140	21932
3920	14143	21928
3921	14147	21924
3922	14151	21920
3923	14154	21917
3924	14158	21914
3925	14161	21910
3926	14165	21906
3927	14169	21902
3928	14172	21899
3929	14175	21894
3930	14179	21891
3931	14183	21888
3932	14186	21884
3933	14190	21880
3934	14193	21876
3935	14197	21872
3936	14200	21869
3937	14203	21865
3938	14207	21861
3939	14211	21857
3940	14214	21854
3941	14217	21849
3942	14221	21845
3943	14224	21842
3944	14228	21838
3945	14232	21835
3946	14235	21830
3947	14239	21827
3948	14242	21823
3949	14246	21819
3950	14249	21816
3951	14253	21813
3952	14257	21809
3953	14260	21805
3954	14264	21801
3955	14267	21798
3956	14270	21794
3957	14274	21789
3958	14277	21785
3959	14280	21781
3960	14284	21777
3961	14287	21773
3962	14290	21769
3963	14294	21765
3964	14297	21761
3965	14300	21757
3966	14304	21753
3967	14307	21749
3968	14310	21745
3969	14314	21742
3970	14318	21738
3971	14321	21735
3972	14325	21731
3973	14328	21727
3974	14332	21723
3975	14335	21719
3976	14338	21715
3977	14341	21711
3978	14345	21707
3979	14348	21703
3980	14352	21700
3981	14356	21697
3982	14360	21693
3983	14363	21689
3984	14366	21685
3985	14370	21682
3986	14374	21678
3987	14377	21674
3988	14380	21669
3989	14383	21665
3990	14386	21661
3991	14390	21657
3992	14393	21653
3993	14396	21649
3994	14400	21645
3995	14403	21641
3996	14406	21636
3997	14409	21632
3998	14413	21628
3999	14416	21624
4000	14419	21620
4001	14423	21617
4002	14426	21613
4003	14430	21609
4004	14433	21604
4005	14436	21600
4006	14439	21596
4007	14442	21591
4008	14445	21587
4009	14449	21583
4010	14452	21579
4011	14455	21574
4012	14458	21570
4013	14460	21565
4014	14464	21561
4015	14467	21557
4016	14470	21553
4017	14474	21549
4018	14477	21545
4019	14480	21540
4020	14483	21536
4021	14487	21532
4022	14490	21528
4023	14493	21523
4024	14496	21519
4025	14499	21515
4026	14503	21511
4027	14507	21508
4028	14511	21505
4029	14514	21502
4030	14519	21500
4031	14522	21495
4032	14525	21491
4033	14529	21487
4034	14533	21484
4035	14536	21480
4036	14540	21476
4037	14543	21472
4038	14547	21470
4039	14551	21467
4040	14555	21464
4041	14558	21459
4042	14563	21458
4043	14568	21455
4044	14571	21452
4045	14575	21449
4046	14581	21448
4047	14585	21445
4048	14588	21440
4049	14592	21438
4050	14596	21435
4051	14599	21431
4052	14602	21426
4053	14606	21423
4054	14609	21418
4055	14612	21414
4056	14617	21412
4057	14621	21409
4058	14624	21405
4059	14628	21402
4060	14631	21398
4061	14636	21396
4062	14640	21392
4063	14643	21389
4064	14646	21384
4065	14651	21382
4066	14654	21378
4067	14658	21374
4068	14661	21370
4069	14665	21367
4070	14668	21363
4071	14672	21359
4072	14675	21355
4073	14679	21352
4074	14682	21348
4075	14686	21345
4076	14689	21340
4077	14693	21337
4078	14697	21333
4079	14700	21330
4080	14703	21325
4081	14707	21322
4082	14711	21318
4083	14714	21315
4084	14717	21311
4085	14721	21307
4086	14725	21305
4087	14729	21301
4088	14732	21297
4089	14736	21294
4090	14740	21291
4091	14743	21287
4092	14748	21284
4093	14753	21283
4094	14757	21280
4095	14760	21276
4096	14765	21274
4097	14769	21271
4098	14773	21268
4099	14777	21264
4100	14781	21262
4101	14785	21259
4102	14789	21256
4103	14793	21253
4104	14798	21251
4105	14802	21248
4106	14805	21244
4107	14810	21242
4108	14814	21239
4109	14818	21236
4110	14822	21233
4111	14827	21231
4112	14831	21228
4113	14835	21225
4114	14856	21246
4115	14860	21243
4116	14863	21239
4117	14867	21235
4118	14871	21232
4119	14875	21229
4120	14878	21225
4121	14882	21222
4122	14887	21220
4123	14891	21217
4124	14895	21214
4125	14899	21211
4126	14903	21208
4127	14907	21205
4128	14911	21202
4129	14915	21200
4130	14920	21197
4131	14923	21193
4132	14926	21189
4133	14931	21186
4134	14934	21182
4135	14938	21179
4136	14941	21174
4137	14946	21173
4138	14949	21169
4139	14953	21165
4140	14956	21161
4141	14960	21159
4142	14964	21155
4143	14968	21152
4144	14971	21148
4145	14976	21145
4146	14980	21142
4147	14983	21138
4148	14987	21135
4149	14991	21132
4150	14994	21128
4151	14998	21124
4152	15002	21122
4153	15006	21118
4154	15010	21115
4155	15013	21111
4156	15017	21108
4157	15021	21104
4158	15025	21101
4159	15028	21097
4160	15033	21095
4161	15037	21093
4162	15040	21088
4163	15044	21085
4164	15048	21082
4165	15052	21079
4166	15055	21075
4167	15059	21071
4168	15063	21068
4169	15077	21079
4170	15082	21077
4171	15086	21074
4172	15090	21071
4173	15094	21069
4174	15098	21065
4175	15102	21061
4176	15106	21059
4177	15110	21056
4178	15114	21052
4179	15117	21048
4180	15122	21046
4181	15126	21043
4182	15129	21039
4183	15132	21035
4184	15136	21032
4185	15140	21028
4186	15144	21025
4187	15147	21021
4188	15152	21019
4189	15155	21015
4190	15159	21011
4191	15162	21008
4192	15167	21006
4193	15171	21002
4194	15174	20998
4195	15179	20995
4196	15183	20992
4197	15186	20989
4198	15189	20984
4199	15194	20982
4200	15197	20978
4201	15202	20976
4202	15205	20971
4203	15209	20969
4204	15213	20966
4205	15217	20962
4206	15220	20959
4207	15225	20957
4208	15229	20953
4209	15232	20949
4210	15236	20946
4211	15241	20945
4212	15246	20942
4213	15249	20938
4214	15254	20936
4215	15258	20933
4216	15261	20929
4217	15266	20926
4218	15269	20922
4219	15272	20918
4220	15275	20914
4221	15279	20910
4222	15282	20906
4223	15285	20901
4224	15288	20897
4225	15292	20893
4226	15296	20891
4227	15300	20888
4228	15303	20884
4229	15307	20879
4230	15311	20877
4231	15314	20872
4232	15317	20868
4233	15320	20864
4234	15325	20861
4235	15328	20858
4236	15332	20854
4237	15335	20850
4238	15340	20848
4239	15344	20844
4240	15348	20841
4241	15351	20838
4242	15356	20836
4243	15360	20832
4244	15363	20828
4245	15367	20825
4246	15371	20821
4247	15375	20818
4248	15378	20815
4249	15383	20812
4250	15387	20809
4251	15390	20805
4252	15393	20801
4253	15398	20799
4254	15413	20811
4255	15418	20808
4256	15421	20805
4257	15424	20800
4258	15429	20798
4259	15432	20793
4260	15435	20789
4261	15438	20785
4262	15442	20782
4263	15445	20778
4264	15449	20774
4265	15452	20770
4266	15457	20768
4267	15460	20764
4268	15464	20760
4269	15467	20756
4270	15471	20753
4271	15475	20749
4272	15478	20745
4273	15481	20741
4274	15485	20738
4275	15489	20734
4276	15493	20731
4277	15496	20727
4278	15500	20724
4279	15504	20720
4280	15507	20716
4281	15510	20712
4282	15514	20709
4283	15518	20705
4284	15521	20702
4285	15524	20697
4286	15528	20694
4287	15532	20690
4288	15536	20687
4289	15539	20683
4290	15543	20680
4291	15547	20676
4292	15550	20672
4293	15553	20668
4294	15558	20665
4295	15561	20661
4296	15565	20658
4297	15568	20654
4298	15574	20653
4299	15577	20649
4300	15581	20646
4301	15585	20643
4302	15590	20640
4303	15593	20637
4304	15597	20633
4305	15601	20629
4306	15604	20626
4307	15608	20622
4308	15611	20618
4309	15616	20617
4310	15620	20613
4311	15623	20609
4312	15627	20605
4313	15631	20603
4314	15634	20598
4315	15637	20593
4316	15640	20589
4317	15643	20585
4318	15648	20582
4319	15651	20578
4320	15654	20575
4321	15659	20572
4322	15662	20567
4323	15665	20564
4324	15669	20560
4325	15672	20556
4326	15676	20553
4327	15679	20549
4328	15683	20545
4329	15687	20541
4330	15691	20538
4331	15694	20534
4332	15697	20530
4333	15701	20526
4334	15704	20523
4335	15708	20519
4336	15711	20515
4337	15715	20511
4338	15718	20508
4339	15722	20504
4340	15725	20500
4341	15729	20496
4342	15733	20493
4343	15736	20489
4344	15740	20485
4345	15743	20481
4346	15748	20480
4347	15752	20476
4348	15755	20472
4349	15758	20468
4350	15762	20464
4351	15765	20460
4352	15768	20456
4353	15772	20452
4354	15775	20448
4355	15778	20444
4356	15782	20440
4357	15785	20436
4358	15788	20432
4359	15792	20428
4360	15795	20424
4361	15798	20420
4362	15801	20416
4363	15805	20412
4364	15808	20408
4365	15811	20403
4366	15814	20399
4367	15818	20396
4368	15822	20392
4369	15826	20389
4370	15829	20385
4371	15833	20382
4372	15836	20378
4373	15840	20374
4374	15843	20369
4375	15846	20366
4376	15850	20362
4377	15853	20358
4378	15856	20354
4379	15859	20349
4380	15864	20347
4381	15868	20344
4382	15872	20340
4383	15874	20336
4384	15878	20332
4385	15882	20328
4386	15885	20324
4387	15888	20320
4388	15891	20315
4389	15894	20311
4390	15898	20307
4391	15901	20303
4392	15905	20300
4393	15909	20297
4394	15912	20294
4395	15916	20290
4396	15920	20286
4397	15923	20283
4398	15927	20279
4399	15930	20275
4400	15933	20271
4401	15937	20267
4402	15940	20263
4403	15944	20259
4404	15947	20255
4405	15951	20252
4406	15955	20249
4407	15958	20245
4408	15962	20241
4409	15965	20237
4410	15969	20234
4411	15972	20229
4412	15976	20226
4413	15979	20222
4414	15983	20218
4415	15986	20215
4416	15990	20211
4417	15993	20207
4418	15997	20203
4419	16000	20200
4420	16004	20196
4421	16007	20192
4422	16011	20189
4423	16015	20185
4424	16018	20182
4425	16022	20178
4426	16027	20176
4427	16031	20173
4428	16035	20170
4429	16039	20167
4430	16043	20163
4431	16046	20159
4432	16049	20155
4433	16053	20152
4434	16057	20148
4435	16060	20144
4436	16064	20141
4437	16068	20138
4438	16072	20135
4439	16077	20132
4440	16081	20129
4441	16085	20126
4442	16089	20123
4443	16092	20119
4444	16096	20116
4445	16100	20113
4446	16104	20110
4447	16108	20106
4448	16112	20103
4449	16116	20099
4450	16119	20096
4451	16123	20092
4452	16127	20089
4453	16131	20086
4454	16136	20084
4455	16139	20080
4456	16144	20078
4457	16148	20075
4458	16152	20071
4459	16156	20069
4460	16160	20065
4461	16164	20062
4462	16168	20059
4463	16173	20057
4464	16177	20054
4465	16181	20050
4466	16186	20048
4467	16190	20046
4468	16194	20043
4469	16198	20040
4470	16203	20037
4471	16207	20034
4472	16211	20031
4473	16217	20030
4474	16221	20027
4475	16225	20024
4476	16229	20021
4477	16233	20018
4478	16238	20015
4479	16241	20012
4480	16246	20009
4481	16250	20006
4482	16253	20002
4483	16256	19997
4484	16260	19995
4485	16264	19991
4486	16267	19987
4487	16271	19983
4488	16275	19981
4489	16279	19977
4490	16282	19973
4491	16286	19970
4492	16290	19967
4493	16294	19963
4494	16297	19959
4495	16302	19957
4496	16306	19953
4497	16309	19950
4498	16312	19945
4499	16317	19943
4500	16320	19939
4501	16324	19935
4502	16327	19931
4503	16332	19929
4504	16335	19925
4505	16339	19921
4506	16342	19917
4507	16346	19914
4508	16350	19910
4509	16353	19907
4510	16356	19902
4511	16361	19900
4512	16364	19896
4513	16368	19892
4514	16371	19888
4515	16375	19885
4516	16378	19881
4517	16382	19877
4518	16385	19873
4519	16389	19870
4520	16393	19866
4521	16397	19863
4522	16400	19859
4523	16404	19856
4524	16409	19853
4525	16412	19850
4526	16416	19847
4527	16421	19845
4528	16425	19841
4529	16428	19837
4530	16433	19835
4531	16437	19831
4532	16440	19828
4533	16443	19824
4534	16449	19822
4535	16453	19819
4536	16456	19815
4537	16460	19811
4538	16465	19809
4539	16468	19806
4540	16472	19802
4541	16476	19799
4542	16480	19795
4543	16483	19792
4544	16487	19788
4545	16491	19784
4546	16494	19780
4547	16497	19776
4548	16500	19772
4549	16503	19768
4550	16506	19764
4551	16510	19760
4552	16513	19756
4553	16516	19752
4554	16520	19748
4555	16524	19744
4556	16527	19740
4557	16530	19736
4558	16534	19733
4559	16537	19728
4560	16540	19724
4561	16543	19720
4562	16547	19716
4563	16550	19712
4564	16553	19708
4565	16556	19704
4566	16560	19700
4567	16564	19697
4568	16567	19693
4569	16571	19689
4570	16574	19686
4571	16578	19682
4572	16582	19679
4573	16585	19675
4574	16588	19671
4575	16593	19667
4576	16596	19664
4577	16600	19660
4578	16603	19657
4579	16608	19654
4580	16612	19651
4581	16616	19648
4582	16620	19644
4583	16625	19643
4584	16629	19640
4585	16633	19636
4586	16637	19633
4587	16641	19629
4588	16644	19626
4589	16648	19622
4590	16651	19618
4591	16655	19614
4592	16658	19610
4593	16661	19606
4594	16665	19603
4595	16668	19599
4596	16672	19595
4597	16675	19591
4598	16679	19588
4599	16683	19584
4600	16686	19580
4601	16689	19576
4602	16693	19572
4603	16696	19569
4604	16700	19564
4605	16703	19560
4606	16706	19556
4607	16710	19553
4608	16713	19549
4609	16716	19545
4610	16719	19541
4611	16723	19537
4612	16727	19534
4613	16732	19532
4614	16735	19528
4615	16741	19526
4616	16745	19523
4617	16748	19519
4618	16753	19517
4619	16758	19514
4620	16761	19511
4621	16765	19507
4622	16771	19506
4623	16774	19503
4624	16778	19499
4625	16784	19498
4626	16788	19495
4627	16793	19493
4628	16799	19491
4629	16805	19491
4630	16814	19494
4631	16818	19491
4632	16822	19487
4633	16827	19485
4634	16833	19484
4635	16837	19481
4636	16844	19481
4637	16848	19478
4638	16852	19475
4639	16859	19475
4640	16864	19473
4641	16867	19469
4642	16872	19467
4643	16876	19464
4644	16880	19460
4645	16883	19456
4646	16889	19455
4647	16893	19452
4648	16898	19450
4649	16904	19449
4650	16908	19446
4651	16912	19442
4652	16918	19441
4653	16922	19438
4654	16927	19436
4655	16933	19435
4656	16937	19432
4657	16940	19428
4658	16945	19425
4659	16951	19424
4660	16955	19421
4661	16960	19419
4662	16965	19417
4663	16969	19414
4664	16973	19411
4665	16978	19408
4666	16983	19406
4667	16987	19403
4668	16993	19402
4669	16997	19399
4670	17001	19396
4671	17007	19395
4672	17011	19392
4673	17015	19389
4674	17022	19389
4675	17028	19388
4676	17035	19388
4677	17042	19388
4678	17047	19386
4679	17053	19386
4680	17059	19384
4681	17066	19385
4682	17071	19383
4683	17075	19379
4684	17082	19379
4685	17087	19376
4686	17090	19373
4687	17097	19373
4688	17101	19370
4689	17105	19366
4690	17111	19366
4691	17116	19363
4692	17123	19363
4693	17130	19364
4694	17136	19362
4695	17144	19364
4696	17161	19375
4697	17167	19374
4698	17172	19372
4699	17177	19370
4700	17183	19369
4701	17189	19368
4702	17194	19366
4703	17201	19366
4704	17206	19364
4705	17210	19360
4706	17217	19361
4707	17222	19358
4708	17226	19355
4709	17233	19355
4710	17238	19353
4711	17242	19350
4712	17247	19347
4713	17251	19344
4714	17254	19340
4715	17259	19337
4716	17262	19333
4717	17266	19330
4718	17270	19327
4719	17274	19323
4720	17277	19319
4721	17281	19316
4722	17285	19312
4723	17288	19308
4724	17292	19305
4725	17296	19301
4726	17299	19298
4727	17303	19294
4728	17306	19290
4729	17310	19286
4730	17313	19282
4731	17317	19278
4732	17320	19274
4733	17324	19270
4734	17327	19267
4735	17331	19263
4736	17334	19259
4737	17338	19255
4738	17342	19252
4739	17345	19248
4740	17349	19244
4741	17352	19240
4742	17356	19237
4743	17360	19233
4744	17364	19230
4745	17368	19227
4746	17371	19223
4747	17375	19219
4748	17378	19215
4749	17381	19211
4750	17385	19207
4751	17388	19203
4752	17392	19199
4753	17396	19196
4754	17399	19192
4755	17402	19188
4756	17406	19184
4757	17409	19180
4758	17412	19176
4759	17415	19172
4760	17419	19168
4761	17423	19164
4762	17426	19160
4763	17429	19156
4764	17432	19152
4765	17436	19148
4766	17439	19144
4767	17443	19140
4768	17446	19136
4769	17449	19132
4770	17453	19128
4771	17456	19124
4772	17460	19120
4773	17463	19117
4774	17466	19112
4775	17470	19108
4776	17473	19104
4777	17476	19100
4778	17480	19097
4779	17483	19092
4780	17486	19088
4781	17490	19085
4782	17493	19081
4783	17496	19076
4784	17500	19073
4785	17504	19069
4786	17508	19066
4787	17512	19063
4788	17517	19060
4789	17520	19056
4790	17524	19053
4791	17527	19049
4792	17532	19046
