iter	RMSE
3225	39.3476253
3226	39.33987621
3227	39.33546251
3228	39.3308344
3229	39.32906537
3230	39.32799028
3231	39.32343657
3232	39.3185209
3233	39.31238911
3234	39.3078777
3235	39.30635804
3236	39.30501232
3237	39.29736701
3238	39.29447203
3239	39.28759645
3240	39.2810199
3241	39.28012151
3242	39.27461347
3243	39.27053944
3244	39.26256174
3245	39.25617946
3246	39.25104003
3247	39.25088334
3248	39.24375042
3249	39.24218066
3250	39.23877134
3251	39.23368551
3252	39.22883198
3253	39.22227992
3254	39.22114829
3255	39.21815387
3256	39.2136689
3257	39.21043435
3258	39.20903979
3259	39.20382434
3260	39.20063205
3261	39.19963576
3262	39.19502549
3263	39.18746893
3264	39.1846149
3265	39.18063119
3266	39.17547471
3267	39.16773021
3268	39.16091955
3269	39.16007228
3270	39.15911055
3271	39.1516363
3272	39.1441362
3273	39.13811855
3274	39.13351293
3275	39.12749515
3276	39.11868518
3277	39.11342564
3278	39.10723408
3279	39.10433266
3280	39.09964888
3281	39.09566682
3282	39.09443697
3283	39.09020636
3284	39.08715953
3285	39.08154792
3286	39.07882985
3287	39.0737693
3288	39.06856744
3289	39.063524
3290	39.055526
3291	39.0544147
3292	39.05198875
3293	39.04802358
3294	39.04555753
3295	39.03991343
3296	39.0370836
3297	39.03410346
3298	39.03068336
3299	39.02457038
3300	39.0162505
3301	39.01052486
3302	39.00586011
3303	39.00135656
3304	38.99660458
3305	38.99113766
3306	38.98683576
3307	38.98284517
3308	38.98176899
3309	38.97643382
3310	38.97258666
3311	38.96896827
3312	38.96486219
3313	38.96000579
3314	38.95279729
3315	38.94567332
3316	38.94069802
3317	38.93744474
3318	38.93337363
3319	38.93004638
3320	38.92684844
3321	38.9243652
3322	38.9223469
3323	38.91766528
3324	38.9116596
3325	38.90799578
3326	38.90559068
3327	38.90215633
3328	38.90088977
3329	38.89694622
3330	38.8907395
3331	38.88641027
3332	38.88058501
3333	38.87240541
3334	38.86572036
3335	38.86552407
3336	38.86167358
3337	38.85903323
3338	38.85240255
3339	38.84525847
3340	38.84108177
3341	38.83689757
3342	38.82804062
3343	38.82448011
3344	38.82053662
3345	38.81634751
3346	38.80976888
3347	38.80709512
3348	38.8045842
3349	38.80316687
3350	38.79790478
3351	38.79380585
3352	38.78999948
3353	38.78614418
3354	38.78449366
3355	38.78075634
3356	38.77992075
3357	38.77620737
3358	38.77392743
3359	38.77094473
3360	38.76726594
3361	38.76162938
3362	38.75655793
3363	38.74884993
3364	38.74405469
3365	38.73583273
3366	38.73086705
3367	38.72601343
3368	38.72272368
3369	38.71968844
3370	38.71279799
3371	38.70866091
3372	38.707592
3373	38.70229047
3374	38.69433556
3375	38.69139307
3376	38.6862759
3377	38.6795765
3378	38.67392263
3379	38.66691046
3380	38.66149931
3381	38.65640536
3382	38.65438851
3383	38.65196383
3384	38.64393937
3385	38.63819309
3386	38.63668664
3387	38.63149482
3388	38.62565413
3389	38.61743464
3390	38.61244668
3391	38.60602562
3392	38.60210242
3393	38.59707403
3394	38.58996588
3395	38.58900178
3396	38.58578814
3397	38.58218821
3398	38.58205756
3399	38.57583059
3400	38.56753218
3401	38.56581893
3402	38.56285316
3403	38.55599045
3404	38.55581586
3405	38.54918437
3406	38.54586315
3407	38.54087927
3408	38.53642297
3409	38.52810385
3410	38.52414586
3411	38.51960714
3412	38.51653053
3413	38.51196614
3414	38.50644371
3415	38.50160042
3416	38.49717476
3417	38.49068695
3418	38.48451615
3419	38.47537018
3420	38.46944998
3421	38.46410012
3422	38.4607781
3423	38.45474973
3424	38.45452824
3425	38.44536219
3426	38.43861012
3427	38.43440181
3428	38.42909998
3429	38.42354877
3430	38.41857585
3431	38.41427117
3432	38.40719773
3433	38.40080364
3434	38.39715114
3435	38.39172075
3436	38.38501504
3437	38.38241734
3438	38.37861928
3439	38.37561942
3440	38.3707622
3441	38.36525219
3442	38.36079359
3443	38.35420405
3444	38.35167836
3445	38.34407019
3446	38.3383892
3447	38.33433401
3448	38.33065731
3449	38.32262973
3450	38.31925761
3451	38.31340331
3452	38.30915996
3453	38.30568441
3454	38.30474533
3455	38.30018376
3456	38.29432659
3457	38.29012547
3458	38.28241721
3459	38.27895514
3460	38.27554025
3461	38.2733039
3462	38.26726128
3463	38.26389194
3464	38.25971205
3465	38.25630797
3466	38.24635768
3467	38.23961679
3468	38.23944666
3469	38.2362516
3470	38.22809797
3471	38.22369668
3472	38.21691707
3473	38.21278449
3474	38.21175911
3475	38.20410005
3476	38.20037104
3477	38.19682221
3478	38.19389477
3479	38.18978318
3480	38.18292156
3481	38.17810834
3482	38.17100711
3483	38.16759718
3484	38.1640472
3485	38.15795997
3486	38.15288443
3487	38.15267061
3488	38.14820021
3489	38.14065889
3490	38.13786529
3491	38.13236117
3492	38.12645683
3493	38.12279961
3494	38.11809367
3495	38.11312678
3496	38.10846352
3497	38.09947635
3498	38.09270132
3499	38.08504733
3500	38.07961233
3501	38.07508801
3502	38.06896545
3503	38.06290623
3504	38.05852052
3505	38.05413504
3506	38.04762941
3507	38.04451932
3508	38.04199091
3509	38.03822651
3510	38.03409157
3511	38.02698908
3512	38.02526994
3513	38.0215239
3514	38.01706024
3515	38.0102343
3516	38.00609528
3517	38.00325566
3518	37.99726799
3519	37.99117988
3520	37.9861175
3521	37.98276921
3522	37.97499993
3523	37.97223669
3524	37.96745141
3525	37.96337556
3526	37.9598197
3527	37.9597255
3528	37.95793923
3529	37.95166285
3530	37.94748161
3531	37.94306911
3532	37.93914075
3533	37.93572956
3534	37.93564063
3535	37.93064013
3536	37.92456404
3537	37.91872079
3538	37.91208725
3539	37.91201325
3540	37.91112664
3541	37.90519138
3542	37.89963195
3543	37.89309712
3544	37.88681132
3545	37.88278631
3546	37.8770712
3547	37.87450555
3548	37.87254975
3549	37.86692228
3550	37.86170638
3551	37.85680952
3552	37.85292416
3553	37.84855026
3554	37.84379665
3555	37.84021
3556	37.83674564
3557	37.83352114
3558	37.82608321
3559	37.821743
3560	37.81949825
3561	37.81659931
3562	37.81023752
3563	37.80503555
3564	37.80140554
3565	37.8013395
3566	37.79556507
3567	37.79341789
3568	37.78918433
3569	37.78297184
3570	37.7751601
3571	37.76968239
3572	37.76795938
3573	37.76462643
3574	37.75949681
3575	37.75573478
3576	37.75213013
3577	37.74957409
3578	37.74749953
3579	37.74050532
3580	37.73807902
3581	37.73276508
3582	37.72982057
3583	37.72319158
3584	37.72310165
3585	37.71655241
3586	37.7116947
3587	37.70828684
3588	37.70402014
3589	37.69729182
3590	37.69502289
3591	37.69026694
3592	37.68809472
3593	37.68588782
3594	37.6801185
3595	37.67553127
3596	37.67107503
3597	37.66663868
3598	37.66114488
3599	37.65884369
3600	37.6562249
3601	37.6513251
3602	37.64682782
3603	37.64552077
3604	37.63781828
3605	37.63073952
3606	37.62566618
3607	37.624459
3608	37.61650661
3609	37.60967893
3610	37.60692621
3611	37.6020344
3612	37.59919341
3613	37.59447524
3614	37.58845631
3615	37.58205998
3616	37.57519493
3617	37.57355844
3618	37.56780142
3619	37.5623236
3620	37.55703356
3621	37.55315435
3622	37.54958487
3623	37.54598844
3624	37.54088378
3625	37.53482426
3626	37.53077327
3627	37.52426725
3628	37.5202245
3629	37.51718951
3630	37.5106563
3631	37.50610693
3632	37.50208043
3633	37.49903649
3634	37.49581109
3635	37.49096913
3636	37.48615176
3637	37.48408182
3638	37.48103741
3639	37.47646173
3640	37.46909408
3641	37.46478123
3642	37.46194393
3643	37.45690499
3644	37.45681987
3645	37.45561852
3646	37.45104595
3647	37.44314815
3648	37.44028934
3649	37.43486119
3650	37.43187343
3651	37.42957757
3652	37.42663706
3653	37.42340467
3654	37.42223026
3655	37.41612662
3656	37.41340584
3657	37.40944301
3658	37.40673934
3659	37.40392133
3660	37.39872141
3661	37.39496433
3662	37.38998724
3663	37.3833346
3664	37.3774445
3665	37.37523693
3666	37.3719394
3667	37.36734688
3668	37.36290516
3669	37.36026946
3670	37.35402893
3671	37.35062892
3672	37.3466879
3673	37.34286825
3674	37.33964416
3675	37.33709017
3676	37.33281414
3677	37.33171187
3678	37.3278421
3679	37.32432782
3680	37.31879981
3681	37.317707
3682	37.31542361
3683	37.30803377
3684	37.30359057
3685	37.29783865
3686	37.29717021
3687	37.29083781
3688	37.28722813
3689	37.28406086
3690	37.27951862
3691	37.27754785
3692	37.27049662
3693	37.26569444
3694	37.26008211
3695	37.25411139
3696	37.25277411
3697	37.24830211
3698	37.24136729
3699	37.23576522
3700	37.23215837
3701	37.23098862
3702	37.22661467
3703	37.22076851
3704	37.21342887
3705	37.20936803
3706	37.20668207
3707	37.20660073
3708	37.20110303
3709	37.19538711
3710	37.19206667
3711	37.18775384
3712	37.18490732
3713	37.17882147
3714	37.17484903
3715	37.1721389
3716	37.16947662
3717	37.16459825
3718	37.15920584
3719	37.15116374
3720	37.14749565
3721	37.14174917
3722	37.13598534
3723	37.12970569
3724	37.12097084
3725	37.11476779
3726	37.10951306
3727	37.10564536
3728	37.10079665
3729	37.09570922
3730	37.08899495
3731	37.08589001
3732	37.07586056
3733	37.07044789
3734	37.06882247
3735	37.06661633
3736	37.05722803
3737	37.04908534
3738	37.04736213
3739	37.04675852
3740	37.04257485
3741	37.03801678
3742	37.0361367
3743	37.03181019
3744	37.02956604
3745	37.02900295
3746	37.0211197
3747	37.01535584
3748	37.01172052
3749	37.005947
3750	36.9991074
3751	36.99666714
3752	36.99389495
3753	36.98850793
3754	36.98469819
3755	36.98313041
3756	36.97838395
3757	36.97261617
3758	36.96855073
3759	36.96228121
3760	36.95795565
3761	36.95191883
3762	36.94769304
3763	36.94166874
3764	36.93171319
3765	36.92682213
3766	36.92147106
3767	36.91492775
3768	36.9112865
3769	36.90360417
3770	36.90047324
3771	36.89652837
3772	36.8929537
3773	36.89114271
3774	36.88511545
3775	36.88110984
3776	36.88103105
3777	36.87670749
3778	36.87323183
3779	36.86540198
3780	36.86089292
3781	36.85636552
3782	36.85356862
3783	36.84880235
3784	36.84517994
3785	36.84186841
3786	36.83631359
3787	36.82931754
3788	36.82526995
3789	36.81798224
3790	36.81257093
3791	36.80867195
3792	36.80616101
3793	36.80052816
3794	36.79646433
3795	36.79442957
3796	36.79235378
3797	36.78728975
3798	36.78325979
3799	36.7744282
3800	36.76965446
3801	36.76304657
3802	36.75831498
3803	36.75547836
3804	36.75190826
3805	36.7469583
3806	36.74113664
3807	36.73921802
3808	36.73550943
3809	36.73410515
3810	36.72862758
3811	36.72260542
3812	36.71656566
3813	36.71398125
3814	36.70749206
3815	36.70363908
3816	36.69864438
3817	36.69608457
3818	36.69086456
3819	36.68704449
3820	36.6820502
3821	36.67772108
3822	36.67556001
3823	36.66612816
3824	36.66178118
3825	36.65786817
3826	36.65323947
3827	36.64630478
3828	36.64546407
3829	36.64374722
3830	36.63904698
3831	36.63497867
3832	36.63025004
3833	36.62460698
3834	36.62450362
3835	36.61785938
3836	36.61265091
3837	36.61125749
3838	36.60563952
3839	36.59992256
3840	36.5955685
3841	36.58759812
3842	36.58572864
3843	36.58364275
3844	36.5811345
3845	36.57404492
3846	36.57007412
3847	36.56616046
3848	36.5606797
3849	36.5575796
3850	36.55058596
3851	36.54668814
3852	36.54366249
3853	36.537938
3854	36.53209991
3855	36.52853673
3856	36.52427203
3857	36.51952981
3858	36.51856821
3859	36.51523771
3860	36.51200289
3861	36.50696112
3862	36.50243115
3863	36.49925345
3864	36.49735333
3865	36.49237392
3866	36.4827198
3867	36.47635128
3868	36.47312139
3869	36.46755095
3870	36.46161312
3871	36.45887884
3872	36.4555983
3873	36.44704773
3874	36.44087971
3875	36.43472949
3876	36.4303551
3877	36.42539362
3878	36.4182891
3879	36.41420119
3880	36.4074369
3881	36.40210834
3882	36.39544912
3883	36.39460166
3884	36.39454408
3885	36.38967008
3886	36.38721229
3887	36.38635409
3888	36.3814441
3889	36.37493061
3890	36.37312366
3891	36.36859941
3892	36.36412515
3893	36.36110147
3894	36.35662679
3895	36.35196352
3896	36.34508382
3897	36.33941196
3898	36.33656843
3899	36.33182965
3900	36.32717048
3901	36.32154891
3902	36.32009694
3903	36.31611393
3904	36.31108278
3905	36.30536361
3906	36.30273643
3907	36.29957329
3908	36.29626147
3909	36.29415902
3910	36.29345424
3911	36.29010842
3912	36.28939734
3913	36.28736417
3914	36.28101304
3915	36.27812375
3916	36.27401532
3917	36.27208406
3918	36.26520412
3919	36.2598707
3920	36.25235539
3921	36.25007924
3922	36.24204164
3923	36.23734776
3924	36.23252994
3925	36.2300949
3926	36.22577918
3927	36.22109864
3928	36.21501947
3929	36.21141833
3930	36.20585673
3931	36.19886999
3932	36.19351139
3933	36.19075459
3934	36.18564007
3935	36.18050308
3936	36.17490423
3937	36.17038357
3938	36.16311417
3939	36.15907301
3940	36.15519269
3941	36.15360623
3942	36.14994818
3943	36.14911646
3944	36.14270025
3945	36.13676668
3946	36.13506577
3947	36.13171964
3948	36.12295755
3949	36.11776121
3950	36.11304825
3951	36.10999129
3952	36.10734716
3953	36.10383486
3954	36.09872331
3955	36.09494191
3956	36.09016628
3957	36.08630084
3958	36.08477053
3959	36.08037511
3960	36.07385142
3961	36.07181794
3962	36.06752539
3963	36.06295892
3964	36.06205387
3965	36.06048535
3966	36.05862896
3967	36.05578747
3968	36.05285096
3969	36.05008644
3970	36.04793652
3971	36.04379322
3972	36.0381819
3973	36.03753391
3974	36.03511465
3975	36.02739061
3976	36.02417064
3977	36.01780328
3978	36.01455685
3979	36.00928805
3980	36.00645998
3981	36.0039886
3982	35.99732088
3983	35.99220946
3984	35.98879775
3985	35.98632943
3986	35.98424903
3987	35.9817098
3988	35.98046618
3989	35.97959798
3990	35.97642723
3991	35.9694471
3992	35.96421786
3993	35.9584376
3994	35.95391031
3995	35.94567847
3996	35.94536948
3997	35.94295616
3998	35.93628272
3999	35.93422785
4000	35.92517483
4001	35.92083389
4002	35.91971884
4003	35.91798942
4004	35.91332633
4005	35.90891499
4006	35.90347401
4007	35.8971945
4008	35.88937531
4009	35.88388386
4010	35.88173673
4011	35.87860574
4012	35.87476304
4013	35.87381532
4014	35.87376283
4015	35.86758743
4016	35.86415934
4017	35.86208254
4018	35.85656536
4019	35.85600093
4020	35.85260981
4021	35.84870595
4022	35.84479161
4023	35.83770378
4024	35.83217067
4025	35.82849433
4026	35.824707
4027	35.82063077
4028	35.81830745
4029	35.80935931
4030	35.80255865
4031	35.80004592
4032	35.79602933
4033	35.79353697
4034	35.78902999
4035	35.78529043
4036	35.78109026
4037	35.7763705
4038	35.77190552
4039	35.7681632
4040	35.76506321
4041	35.76073662
4042	35.75427532
4043	35.75154471
4044	35.74898451
4045	35.74315688
4046	35.73891444
4047	35.73518474
4048	35.73007503
4049	35.72640107
4050	35.72094521
4051	35.71652792
4052	35.71300879
4053	35.71153933
4054	35.70429028
4055	35.70183432
4056	35.69580997
4057	35.69269576
4058	35.6907932
4059	35.68512954
4060	35.68016146
4061	35.67586985
4062	35.66967801
4063	35.66649351
4064	35.66332164
4065	35.6575567
4066	35.65178472
4067	35.64810246
4068	35.64608614
4069	35.64218978
4070	35.63936116
4071	35.63427071
4072	35.62616695
4073	35.62232743
4074	35.61750732
4075	35.610434
4076	35.60477848
4077	35.60071271
4078	35.59523798
4079	35.59285632
4080	35.58975648
4081	35.58560369
4082	35.58118351
4083	35.57931814
4084	35.57431365
4085	35.57193657
4086	35.57032574
4087	35.5679975
4088	35.56547138
4089	35.56391727
4090	35.56190986
4091	35.55862763
4092	35.556171
4093	35.55279638
4094	35.54441543
4095	35.53664452
4096	35.53262817
4097	35.53006721
4098	35.52619717
4099	35.52442496
4100	35.52086761
4101	35.51679992
4102	35.51503146
4103	35.51143399
4104	35.50674993
4105	35.4981572
4106	35.49570948
4107	35.49210723
4108	35.48927445
4109	35.48273489
4110	35.47958625
4111	35.47671417
4112	35.47188064
4113	35.46798414
4114	35.46611848
4115	35.46270941
4116	35.4569742
4117	35.45611113
4118	35.45239177
4119	35.44700606
4120	35.44564012
4121	35.44240794
4122	35.43951337
4123	35.4327034
4124	35.42872473
4125	35.42511632
4126	35.42313428
4127	35.41942177
4128	35.41459182
4129	35.41050079
4130	35.40862455
4131	35.40538793
4132	35.40284366
4133	35.40273971
4134	35.39730996
4135	35.39229953
4136	35.38990375
4137	35.38870051
4138	35.38559838
4139	35.38315664
4140	35.3793528
4141	35.37506727
4142	35.37180967
4143	35.36753996
4144	35.3632249
4145	35.35815801
4146	35.35473728
4147	35.35407767
4148	35.35318729
4149	35.3475145
4150	35.34695559
4151	35.34415191
4152	35.33920558
4153	35.33577638
4154	35.33483251
4155	35.33116912
4156	35.32442918
4157	35.32148213
4158	35.31782684
4159	35.3147159
4160	35.31146413
4161	35.30796383
4162	35.30514067
4163	35.30026998
4164	35.29650488
4165	35.29136794
4166	35.28767831
4167	35.28435393
4168	35.28429451
4169	35.28075052
4170	35.27830227
4171	35.27640453
4172	35.27192754
4173	35.26859958
4174	35.26214702
4175	35.26096203
4176	35.25938211
4177	35.25626641
4178	35.25039192
4179	35.24878259
4180	35.24469718
4181	35.23705775
4182	35.23470758
4183	35.23028925
4184	35.22822129
4185	35.22562315
4186	35.2215889
4187	35.21440024
4188	35.20846397
4189	35.20530754
4190	35.20345489
4191	35.20085706
4192	35.19824336
4193	35.19203494
4194	35.18709189
4195	35.17885371
4196	35.17238548
4197	35.17088001
4198	35.16890738
4199	35.16794443
4200	35.16604165
4201	35.1596697
4202	35.15395878
4203	35.14857224
4204	35.1428424
4205	35.13867095
4206	35.13510441
4207	35.13355871
4208	35.13121559
4209	35.13071649
4210	35.1247364
4211	35.12358248
4212	35.12067879
4213	35.1162655
4214	35.11049717
4215	35.10566019
4216	35.09983192
4217	35.09608676
4218	35.09368301
4219	35.08796466
4220	35.08301158
4221	35.07680802
4222	35.07345258
4223	35.07131914
4224	35.06725809
4225	35.06583974
4226	35.06239229
4227	35.05639413
4228	35.0520656
4229	35.04825609
4230	35.04458021
4231	35.04183786
4232	35.0376481
4233	35.03370395
4234	35.03005578
4235	35.02747443
4236	35.02158716
4237	35.02117005
4238	35.0184589
4239	35.01467148
4240	35.00946787
4241	35.00528982
4242	35.00435786
4243	35.00294758
4244	35.00075446
4245	34.99342929
4246	34.98742044
4247	34.98553068
4248	34.98199774
4249	34.97890277
4250	34.97432135
4251	34.97311255
4252	34.96768222
4253	34.96408951
4254	34.95791931
4255	34.95250921
4256	34.94956525
4257	34.94381763
4258	34.94079481
4259	34.93814558
4260	34.93711208
4261	34.93295541
4262	34.92956689
4263	34.92592998
4264	34.92296021
4265	34.92120326
4266	34.91818058
4267	34.9129816
4268	34.90946316
4269	34.90722234
4270	34.9032492
4271	34.89961298
4272	34.89664683
4273	34.89262734
4274	34.89003907
4275	34.88875453
4276	34.88572195
4277	34.88216068
4278	34.87765456
4279	34.87134915
4280	34.86729561
4281	34.86212045
4282	34.86158886
4283	34.85626988
4284	34.85258503
4285	34.8511951
4286	34.84901218
4287	34.8451133
4288	34.84203444
4289	34.83367972
4290	34.83185869
4291	34.8279187
4292	34.82607403
4293	34.82018181
4294	34.81504556
4295	34.81289144
4296	34.80896996
4297	34.80328687
4298	34.7979295
4299	34.79473865
4300	34.79082301
4301	34.7854824
4302	34.77984316
4303	34.77769619
4304	34.77294288
4305	34.77137728
4306	34.76569923
4307	34.76157289
4308	34.75832753
4309	34.75394203
4310	34.74795012
4311	34.74557563
4312	34.74078979
4313	34.73814616
4314	34.73356685
4315	34.73310135
4316	34.73023546
4317	34.72617572
4318	34.71886562
4319	34.71674338
4320	34.71041597
4321	34.70728711
4322	34.70721252
4323	34.70370324
4324	34.70068308
4325	34.69673999
4326	34.6932904
4327	34.6868979
4328	34.68443044
4329	34.68111894
4330	34.67818706
4331	34.6720585
4332	34.66890599
4333	34.66265417
4334	34.6587939
4335	34.65578296
4336	34.65106049
4337	34.6479927
4338	34.64526969
4339	34.64109308
4340	34.63875392
4341	34.63517346
4342	34.63111316
4343	34.630255
4344	34.62615406
4345	34.62019319
4346	34.61642171
4347	34.61286836
4348	34.61057885
4349	34.60547809
4350	34.59928621
4351	34.59416959
4352	34.59043072
4353	34.58929873
4354	34.58485241
4355	34.58200798
4356	34.57871148
4357	34.57572841
4358	34.57079761
4359	34.56765692
4360	34.56581198
4361	34.55987463
4362	34.5561112
4363	34.55167906
4364	34.5490263
4365	34.54241507
4366	34.5412045
4367	34.53772905
4368	34.53473416
4369	34.53194969
4370	34.52702096
4371	34.52466246
4372	34.52136618
4373	34.51890866
4374	34.51373224
4375	34.51073331
4376	34.50730443
4377	34.50248601
4378	34.49758131
4379	34.49394145
4380	34.48927151
4381	34.48589392
4382	34.48192162
4383	34.47948133
4384	34.47488695
4385	34.47305324
4386	34.47093636
4387	34.46649384
4388	34.46570306
4389	34.46314163
4390	34.45853705
4391	34.45525945
4392	34.45069953
4393	34.44881063
4394	34.44406158
4395	34.44016789
4396	34.43615498
4397	34.43065348
4398	34.42524535
4399	34.42325193
4400	34.42190359
4401	34.41984065
4402	34.41853875
4403	34.41458176
4404	34.41056405
4405	34.40773155
4406	34.40586552
4407	34.40345711
4408	34.39871497
4409	34.39546641
4410	34.3946573
4411	34.38848178
4412	34.38579333
4413	34.38382778
4414	34.37845791
4415	34.37659028
4416	34.37219284
4417	34.36740419
4418	34.36457272
4419	34.35908697
4420	34.3559886
4421	34.35130923
4422	34.3457917
4423	34.34232596
4424	34.33932062
4425	34.33679098
4426	34.33490234
4427	34.33315968
4428	34.32787925
4429	34.32559829
4430	34.32248697
4431	34.31611109
4432	34.31255511
4433	34.30827658
4434	34.30689177
4435	34.30061354
4436	34.29795496
4437	34.29634741
4438	34.29042288
4439	34.28740025
4440	34.28496275
4441	34.27996608
4442	34.27517858
4443	34.26866465
4444	34.26532562
4445	34.26072751
4446	34.25821035
4447	34.25728515
4448	34.25378552
4449	34.25295486
4450	34.24669181
4451	34.24384667
4452	34.24057162
4453	34.23602777
4454	34.22934984
4455	34.22582678
4456	34.22069903
4457	34.21713057
4458	34.21415118
4459	34.21223806
4460	34.20926215
4461	34.20496111
4462	34.20085496
4463	34.19328775
4464	34.19075427
4465	34.18988581
4466	34.1881097
4467	34.18683055
4468	34.18473172
4469	34.18172015
4470	34.17775255
4471	34.17700856
4472	34.17189683
4473	34.17104094
4474	34.1665368
4475	34.16431115
4476	34.16036925
4477	34.15740096
4478	34.15412207
4479	34.15211904
4480	34.14936428
4481	34.14560428
4482	34.14115998
4483	34.13931653
4484	34.13755015
4485	34.13500867
4486	34.13107745
4487	34.12890533
4488	34.12323747
4489	34.12079339
4490	34.11577522
4491	34.11364547
4492	34.10844788
4493	34.10219793
4494	34.09666666
4495	34.0936178
4496	34.08919773
4497	34.08594634
4498	34.08435383
4499	34.08406102
4500	34.07885572
4501	34.07396663
4502	34.07195374
4503	34.06747313
4504	34.06462228
4505	34.06136517
4506	34.05788092
4507	34.05635719
4508	34.05386876
4509	34.04844087
4510	34.04635966
4511	34.04290285
4512	34.04017084
4513	34.03556435
4514	34.03144019
4515	34.02828876
4516	34.02297979
4517	34.02192615
4518	34.01882033
4519	34.01758546
4520	34.01523622
4521	34.01069076
4522	34.00588502
4523	34.00137173
4524	33.99467195
4525	33.99137699
4526	33.99051678
4527	33.9832797
4528	33.98047335
4529	33.97643759
4530	33.97372518
4531	33.96729758
4532	33.96414729
4533	33.96296207
4534	33.96159549
4535	33.95565106
4536	33.95240818
4537	33.9497386
4538	33.94848783
4539	33.94520152
4540	33.94313669
4541	33.94059831
4542	33.93925006
4543	33.93872981
4544	33.93745483
4545	33.93410895
4546	33.93173794
4547	33.92674282
4548	33.92574258
4549	33.92069815
4550	33.91751223
4551	33.91399602
4552	33.91125447
4553	33.90884683
4554	33.90504939
4555	33.89992793
4556	33.89442899
4557	33.89110938
4558	33.88830567
4559	33.88350729
4560	33.8789231
4561	33.87470072
4562	33.87106408
4563	33.86913698
4564	33.86493326
4565	33.86089601
4566	33.85913976
4567	33.85586051
4568	33.85443225
4569	33.85229278
4570	33.84893614
4571	33.84527627
4572	33.84285799
4573	33.83738104
4574	33.83528667
4575	33.83410478
4576	33.82619577
4577	33.82280444
4578	33.81769374
4579	33.81338805
4580	33.80856967
4581	33.80640059
4582	33.80005868
4583	33.79475771
4584	33.79356882
4585	33.79085962
4586	33.78722445
4587	33.7839286
4588	33.78098747
4589	33.7790779
4590	33.77583275
4591	33.77319182
4592	33.76834115
4593	33.7658209
4594	33.7611684
4595	33.75733599
4596	33.75269056
4597	33.74915754
4598	33.74233329
4599	33.73874294
4600	33.73680065
4601	33.73213404
4602	33.73002061
4603	33.72650479
4604	33.72404796
4605	33.72023009
4606	33.7182853
4607	33.71513244
4608	33.70965803
4609	33.70548244
4610	33.70309131
4611	33.70120022
4612	33.69948422
4613	33.69566905
4614	33.69422968
4615	33.69200088
4616	33.68918582
4617	33.68677222
4618	33.68394767
4619	33.67679175
4620	33.67378148
4621	33.67008358
4622	33.66753575
4623	33.66315714
4624	33.65932489
4625	33.65741544
4626	33.65365666
4627	33.65032584
4628	33.64837691
4629	33.64361623
4630	33.64082615
4631	33.63768582
4632	33.63371077
4633	33.63133307
4634	33.62538012
4635	33.62267397
4636	33.61755072
4637	33.61459747
4638	33.61058493
4639	33.60990952
4640	33.60562437
4641	33.60232135
4642	33.59842756
4643	33.59360467
4644	33.59186311
4645	33.58998495
4646	33.58688797
4647	33.58368384
4648	33.57887937
4649	33.57741981
4650	33.5759031
4651	33.5728781
4652	33.56940988
4653	33.56605331
4654	33.56280284
4655	33.56131659
4656	33.55931595
4657	33.55619291
4658	33.55157174
4659	33.54703987
4660	33.54451809
4661	33.5391554
4662	33.5356109
4663	33.5312235
4664	33.52870681
4665	33.52866436
4666	33.52560135
4667	33.5200234
4668	33.51566315
4669	33.51163745
4670	33.5111804
4671	33.50888899
4672	33.50611755
4673	33.50337454
4674	33.49807689
4675	33.49713333
4676	33.49294245
4677	33.48866811
4678	33.48633708
4679	33.47766826
4680	33.47576923
4681	33.47239879
4682	33.46886761
4683	33.46660319
4684	33.46487435
4685	33.46189456
4686	33.46001319
4687	33.45445739
4688	33.45242709
4689	33.45112792
4690	33.44881415
4691	33.4433384
4692	33.43732583
4693	33.43491462
4694	33.43253019
4695	33.42846516
4696	33.42479127
4697	33.42212199
4698	33.41673368
4699	33.41037549
4700	33.40364404
4701	33.39989202
4702	33.39721882
4703	33.39211404
4704	33.3906719
4705	33.38582023
4706	33.38413364
4707	33.38112175
4708	33.37843108
4709	33.37411899
4710	33.37081695
4711	33.36735276
4712	33.36179088
4713	33.35912683
4714	33.35674788
4715	33.35449586
4716	33.35129444
4717	33.34748728
4718	33.34306644
4719	33.33885414
4720	33.33611182
4721	33.33421062
4722	33.33032029
4723	33.32779239
4724	33.32350696
4725	33.32126453
4726	33.31807756
4727	33.31472707
4728	33.31266588
4729	33.30709597
4730	33.30576652
4731	33.3029792
4732	33.30147926
4733	33.30037345
4734	33.29901812
4735	33.2972459
4736	33.29277405
4737	33.29018958
4738	33.28704342
4739	33.28502581
4740	33.27805509
4741	33.2734232
4742	33.26948832
4743	33.26381973
4744	33.2597213
4745	33.25741647
4746	33.25316907
4747	33.24884302
4748	33.24596637
4749	33.24196285
4750	33.23927474
4751	33.23617152
4752	33.23438398
4753	33.23225972
4754	33.22688519
4755	33.22385434
4756	33.22136394
4757	33.21756592
4758	33.21452198
4759	33.21221262
4760	33.20757727
4761	33.20613575
4762	33.20073416
4763	33.19585662
4764	33.1936308
4765	33.1886133
4766	33.18601628
4767	33.18503501
4768	33.18213993
4769	33.17881439
4770	33.17589112
4771	33.17449231
4772	33.1690939
4773	33.16613941
4774	33.16237459
4775	33.15626968
4776	33.15355337
4777	33.14798702
4778	33.14689545
4779	33.14626829
4780	33.14142146
